Game Turn, City, Production Added, Current Item, Current Production, Production Needed
258, LOC_CITY_NAME_MOHENJO_DARO, 43.2, BUILDING_BARRACKS, 88.8, 60
258, LOC_CITY_NAME_TOULOUSE, 37.6, DISTRICT_ENCAMPMENT, 137.3, 361
258, LOC_CITY_NAME_RHEIMS, 108.5, UNIT_NUCLEAR_SUBMARINE, 652.3, 1024
258, LOC_CITY_NAME_MARSEILLE, 168.2, BUILDING_SHIPYARD, 168.2, 194
258, LOC_CITY_NAME_RIO_DE_JANEIRO, 145.4, UNIT_MISSILE_CRUISER, 872.6, 1024
258, LOC_CITY_NAME_FORTALEZA, 64.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 64.9, 670
258, LOC_CITY_NAME_BELEM, 104.5, UNIT_MECHANIZED_INFANTRY, 773.9, 979
258, LOC_CITY_NAME_YEREVAN, 96.3, UNIT_MECHANIZED_INFANTRY, 553.7, 979
258, LOC_CITY_NAME_SALVADOR, 53.3, UNIT_MISSILE_CRUISER, 225.6, 1024
258, LOC_CITY_NAME_MANAUS, 123.8, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 123.8, 670
258, LOC_CITY_NAME_GUARULHOS, 141.3, UNIT_JET_BOMBER, 574.9, 469
258, LOC_CITY_NAME_PORTO_ALEGRE, 85.8, UNIT_MISSILE_CRUISER, 1037.2, 1024
258, LOC_CITY_NAME_SAO_LUIS, 57.4, UNIT_MECHANIZED_INFANTRY, 471.6, 435
258, LOC_CITY_NAME_NATAL, 122.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 122.9, 670
258, LOC_CITY_NAME_MACEIO, 61.5, UNIT_MISSILE_CRUISER, 283.2, 1024
258, LOC_CITY_NAME_STOCKHOLM, 49.4, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 178.1, 670
258, LOC_CITY_NAME_GOIANIA, 97.3, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 97.3, 670
258, LOC_CITY_NAME_CAMPINAS, 20.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 83.6, 670
258, LOC_CITY_NAME_CAIRO, 129.0, PROJECT_LAUNCH_MARS_REACTOR, 761.2, 1206
258, LOC_CITY_NAME_BAGHDAD, 66.6, PROJECT_BUILD_NUCLEAR_DEVICE, 211.7, 536
258, LOC_CITY_NAME_HONG_KONG, 107.6, UNIT_NUCLEAR_SUBMARINE, 949.6, 1024
258, LOC_CITY_NAME_MEDINA, 64.8, PROJECT_OPERATION_IVY, 315.2, 670
258, LOC_CITY_NAME_ADEN, 82.7, UNIT_NUCLEAR_SUBMARINE, 595.5, 1024
258, LOC_CITY_NAME_MECCA, 43.2, DISTRICT_AERODROME, 358.0, 345
258, LOC_CITY_NAME_JEDDAH, 61.5, UNIT_NUCLEAR_SUBMARINE, 287.5, 455
258, LOC_CITY_NAME_HATTIN, 63.4, UNIT_JET_FIGHTER, 304.7, 435
258, LOC_CITY_NAME_HOMS, 17.3, UNIT_ARCHAEOLOGIST, 192.6, 268
258, LOC_CITY_NAME_ZANZIBAR, 15.2, PROJECT_MANHATTAN_PROJECT, 294.4, 670
258, LOC_CITY_NAME_BUENOS_AIRES, 4.4, BUILDING_SEWER, 55.3, 134
258, LOC_CITY_NAME_NAN_MADOL, 13.1, PROJECT_MANHATTAN_PROJECT, 173.9, 670
258, LOC_CITY_NAME_PRESLAV, 5.6, BUILDING_BARRACKS, 40.9, 60
258, LOC_CITY_NAME_LA_VENTA, 9.2, BUILDING_SHIPYARD, 201.3, 194
258, LOC_CITY_NAME_BANDAR_BRUNEI, 2.4, DISTRICT_NEIGHBORHOOD, 223.4, 273
258, LOC_CITY_NAME_VALLETTA, 2.2, BUILDING_SEWER, 33.0, 134
258, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_MECHANIZED_INFANTRY, 192.0, 435
258, LOC_CITY_NAME_VILNIUS, 14.0, PROJECT_MANHATTAN_PROJECT, 38.7, 670
258, LOC_CITY_NAME_HATTUSA, 2.2, BUILDING_SEWER, 95.9, 134
259, LOC_CITY_NAME_MBANZA_KONGO, 42.8, PROJECT_MANHATTAN_PROJECT, 491.8, 670
259, LOC_CITY_NAME_MBUMBI, 40.0, BUILDING_BANK, 188.8, 194
259, LOC_CITY_NAME_SEOUL, 36.0, BUILDING_STADIUM, 307.8, 442
259, LOC_CITY_NAME_MBAMBA, 28.0, BUILDING_STADIUM, 361.8, 442
259, LOC_CITY_NAME_KWILA, 10.5, BUILDING_ZOO, 125.3, 298
259, LOC_CITY_NAME_MBWILA, 13.3, BUILDING_ZOO, 295.9, 298
259, LOC_CITY_NAME_MPINDA, 11.5, DISTRICT_THEATER, 151.4, 361
259, LOC_CITY_NAME_KWANGO, 26.0, BUILDING_STADIUM, 465.4, 442
259, LOC_CITY_NAME_MBANZA_NSUNDI, 59.9, BUILDING_BANK, 59.9, 194
259, LOC_CITY_NAME_KINCHASSA, 51.4, BUILDING_ZOO, 240.6, 298
259, LOC_CITY_NAME_MBANZA_MPANGU, 15.8, BUILDING_STOCK_EXCHANGE, 163.1, 261
259, LOC_CITY_NAME_SANGA, 30.0, BUILDING_ZOO, 143.1, 298
259, LOC_CITY_NAME_MBAMBA_LOVATA, 34.0, DISTRICT_ENTERTAINMENT_COMPLEX, 119.7, 361
259, LOC_CITY_NAME_MBANZA_WEMBO, 20.0, DISTRICT_THEATER, 268.7, 361
259, LOC_CITY_NAME_KATANGO, 7.6, DISTRICT_THEATER, 116.8, 361
259, LOC_CITY_NAME_MULUMBI, 13.3, DISTRICT_THEATER, 270.3, 361
259, LOC_CITY_NAME_MBUJI_MAYI, 9.5, DISTRICT_THEATER, 93.5, 361
259, LOC_CITY_NAME_NKONDO, 1.0, DISTRICT_THEATER, 5.0, 361
259, LOC_CITY_NAME_BAKAVU, 5.0, DISTRICT_THEATER, 11.0, 361
259, LOC_CITY_NAME_URUK, 272.8, DISTRICT_ENTERTAINMENT_COMPLEX, 272.8, 214
259, LOC_CITY_NAME_UR, 160.1, UNIT_MODERN_ARMOR, 472.6, 1024
259, LOC_CITY_NAME_JIAODONG, 93.2, UNIT_ARCHAEOLOGIST, 286.3, 268
259, LOC_CITY_NAME_XIAN, 179.8, PROJECT_LAUNCH_MARS_REACTOR, 179.8, 1206
259, LOC_CITY_NAME_ADAB, 121.6, UNIT_JET_BOMBER, 234.9, 469
259, LOC_CITY_NAME_LAGASH, 70.3, BUILDING_BROADCAST_CENTER, 306.7, 388
259, LOC_CITY_NAME_SIPPAR, 54.7, UNIT_MODERN_ARMOR, 116.7, 455
259, LOC_CITY_NAME_NIPPUR, 101.3, UNIT_NUCLEAR_SUBMARINE, 390.4, 1024
259, LOC_CITY_NAME_ERIDU, 83.1, UNIT_NUCLEAR_SUBMARINE, 473.9, 1024
259, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_THEATER, 156.1, 361
259, LOC_CITY_NAME_LARSA, 75.0, UNIT_MODERN_ARMOR, 696.2, 1024
259, LOC_CITY_NAME_NIDAROS, 104.4, PROJECT_BUILD_NUCLEAR_DEVICE, 573.5, 536
259, LOC_CITY_NAME_KRISTIANSAND, 50.4, PROJECT_BUILD_NUCLEAR_DEVICE, 210.0, 536
259, LOC_CITY_NAME_STAVANGER, 57.8, PROJECT_BUILD_NUCLEAR_DEVICE, 270.3, 536
259, LOC_CITY_NAME_KABUL, 104.3, UNIT_MECHANIZED_INFANTRY, 547.9, 979
259, LOC_CITY_NAME_SKEDSMO, 72.0, PROJECT_BUILD_NUCLEAR_DEVICE, 313.6, 536
259, LOC_CITY_NAME_SKIEN, 41.4, PROJECT_BUILD_NUCLEAR_DEVICE, 92.6, 536
259, LOC_CITY_NAME_OSLO, 61.2, PROJECT_BUILD_NUCLEAR_DEVICE, 272.2, 536
259, LOC_CITY_NAME_AVALDSNES, 80.6, UNIT_MECHANIZED_INFANTRY, 646.1, 979
259, LOC_CITY_NAME_GENEVA, 184.8, UNIT_MECHANIZED_INFANTRY, 449.8, 979
259, LOC_CITY_NAME_ALESUND, 48.6, PROJECT_BUILD_NUCLEAR_DEVICE, 233.4, 536
259, LOC_CITY_NAME_HAMAR, 16.6, UNIT_MECHANIZED_INFANTRY, 389.6, 435
259, LOC_CITY_NAME_LONDON, 116.9, UNIT_JET_BOMBER, 236.8, 469
259, LOC_CITY_NAME_SHEFFIELD, 267.2, UNIT_MODERN_ARMOR, 873.6, 1024
259, LOC_CITY_NAME_BRISTOL, 89.1, BUILDING_AIRPORT, 89.1, 402
259, LOC_CITY_NAME_BIRMINGHAM, 136.0, PROJECT_LAUNCH_MARS_HABITATION, 386.8, 1206
259, LOC_CITY_NAME_PLYMOUTH, 90.1, UNIT_JET_BOMBER, 508.8, 469
259, LOC_CITY_NAME_LEEDS, 146.1, UNIT_NUCLEAR_SUBMARINE, 356.6, 1024
259, LOC_CITY_NAME_KANDY, 87.7, UNIT_NUCLEAR_SUBMARINE, 1109.5, 1024
259, LOC_CITY_NAME_BRADFORD, 102.3, UNIT_NUCLEAR_SUBMARINE, 470.3, 1024
259, LOC_CITY_NAME_MANCHESTER, 126.6, UNIT_MODERN_ARMOR, 799.1, 1024
259, LOC_CITY_NAME_PRESTON, 53.6, UNIT_HELICOPTER, 452.9, 402
259, LOC_CITY_NAME_LIVERPOOL, 14.8, BUILDING_SHIPYARD, 70.7, 194
259, LOC_CITY_NAME_PARIS, 126.4, UNIT_NUCLEAR_SUBMARINE, 415.5, 1024
259, LOC_CITY_NAME_BORDEAUX, 94.3, UNIT_MODERN_ARMOR, 285.6, 1024
259, LOC_CITY_NAME_LA_ROCHELLE, 96.2, UNIT_NUCLEAR_SUBMARINE, 988.0, 1024
259, LOC_CITY_NAME_ROUEN, 106.9, PROJECT_LAUNCH_EARTH_SATELLITE, 261.3, 603
259, LOC_CITY_NAME_NANTES, 49.9, DISTRICT_THEATER, 160.1, 361
259, LOC_CITY_NAME_RENNES, 90.8, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 90.8, 670
259, LOC_CITY_NAME_MARSEILLE, 35.1, BUILDING_SHIPYARD, 203.3, 194
259, LOC_CITY_NAME_MOHENJO_DARO, 89.1, UNIT_ARCHAEOLOGIST, 333.2, 268
259, LOC_CITY_NAME_TOULOUSE, 36.6, DISTRICT_ENCAMPMENT, 173.9, 361
259, LOC_CITY_NAME_RHEIMS, 105.6, UNIT_NUCLEAR_SUBMARINE, 757.9, 1024
259, LOC_CITY_NAME_RIO_DE_JANEIRO, 145.4, UNIT_MISSILE_CRUISER, 1018.0, 1024
259, LOC_CITY_NAME_FORTALEZA, 58.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 123.8, 670
259, LOC_CITY_NAME_BELEM, 104.5, UNIT_MECHANIZED_INFANTRY, 878.4, 979
259, LOC_CITY_NAME_YEREVAN, 96.3, UNIT_MECHANIZED_INFANTRY, 650.0, 979
259, LOC_CITY_NAME_SALVADOR, 53.3, UNIT_MISSILE_CRUISER, 278.9, 1024
259, LOC_CITY_NAME_MANAUS, 62.7, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 186.5, 670
259, LOC_CITY_NAME_GUARULHOS, 221.8, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 221.8, 670
259, LOC_CITY_NAME_PORTO_ALEGRE, 78.0, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 78.0, 670
259, LOC_CITY_NAME_SAO_LUIS, 97.4, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 97.4, 670
259, LOC_CITY_NAME_NATAL, 62.7, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 185.6, 670
259, LOC_CITY_NAME_MACEIO, 61.5, UNIT_MISSILE_CRUISER, 344.7, 1024
259, LOC_CITY_NAME_STOCKHOLM, 49.4, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 227.5, 670
259, LOC_CITY_NAME_GOIANIA, 51.3, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 148.6, 670
259, LOC_CITY_NAME_CAMPINAS, 20.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 104.5, 670
259, LOC_CITY_NAME_CAIRO, 129.0, PROJECT_LAUNCH_MARS_REACTOR, 890.2, 1206
259, LOC_CITY_NAME_BAGHDAD, 68.4, PROJECT_BUILD_NUCLEAR_DEVICE, 280.1, 536
259, LOC_CITY_NAME_HONG_KONG, 98.0, UNIT_NUCLEAR_SUBMARINE, 1047.7, 1024
259, LOC_CITY_NAME_MEDINA, 66.5, PROJECT_OPERATION_IVY, 381.7, 670
259, LOC_CITY_NAME_ADEN, 82.7, UNIT_NUCLEAR_SUBMARINE, 678.2, 1024
259, LOC_CITY_NAME_MECCA, 57.4, PROJECT_BUILD_NUCLEAR_DEVICE, 57.4, 536
259, LOC_CITY_NAME_JEDDAH, 61.5, UNIT_NUCLEAR_SUBMARINE, 349.0, 455
259, LOC_CITY_NAME_HATTIN, 63.4, UNIT_JET_FIGHTER, 368.2, 435
259, LOC_CITY_NAME_HOMS, 17.8, UNIT_ARCHAEOLOGIST, 210.3, 268
259, LOC_CITY_NAME_ZANZIBAR, 15.2, PROJECT_MANHATTAN_PROJECT, 309.6, 670
259, LOC_CITY_NAME_BUENOS_AIRES, 4.4, BUILDING_SEWER, 59.7, 134
259, LOC_CITY_NAME_NAN_MADOL, 17.6, PROJECT_MANHATTAN_PROJECT, 191.4, 670
259, LOC_CITY_NAME_PRESLAV, 5.6, BUILDING_BARRACKS, 46.5, 60
259, LOC_CITY_NAME_LA_VENTA, 16.1, BUILDING_SEAPORT, 16.1, 388
259, LOC_CITY_NAME_BANDAR_BRUNEI, 2.4, DISTRICT_NEIGHBORHOOD, 225.8, 273
259, LOC_CITY_NAME_VALLETTA, 2.2, BUILDING_SEWER, 35.2, 134
259, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_MECHANIZED_INFANTRY, 201.7, 435
259, LOC_CITY_NAME_VILNIUS, 14.0, PROJECT_MANHATTAN_PROJECT, 52.7, 670
259, LOC_CITY_NAME_HATTUSA, 2.2, BUILDING_SEWER, 98.2, 134
260, LOC_CITY_NAME_MBANZA_KONGO, 42.8, PROJECT_MANHATTAN_PROJECT, 534.5, 670
260, LOC_CITY_NAME_MBUMBI, 40.0, BUILDING_BANK, 228.8, 194
260, LOC_CITY_NAME_SEOUL, 36.0, BUILDING_STADIUM, 343.8, 442
260, LOC_CITY_NAME_MBAMBA, 28.0, BUILDING_STADIUM, 389.8, 442
260, LOC_CITY_NAME_KWILA, 10.5, BUILDING_ZOO, 135.8, 298
260, LOC_CITY_NAME_MBWILA, 13.3, BUILDING_ZOO, 309.2, 298
260, LOC_CITY_NAME_MPINDA, 12.1, DISTRICT_THEATER, 163.5, 361
260, LOC_CITY_NAME_KWANGO, 52.0, DISTRICT_THEATER, 52.0, 361
260, LOC_CITY_NAME_MBANZA_NSUNDI, 50.4, BUILDING_BANK, 110.2, 194
260, LOC_CITY_NAME_KINCHASSA, 51.4, BUILDING_ZOO, 292.1, 298
260, LOC_CITY_NAME_MBANZA_MPANGU, 15.8, BUILDING_STOCK_EXCHANGE, 178.9, 261
260, LOC_CITY_NAME_SANGA, 30.0, BUILDING_ZOO, 173.1, 298
260, LOC_CITY_NAME_MBAMBA_LOVATA, 34.0, DISTRICT_ENTERTAINMENT_COMPLEX, 153.7, 361
260, LOC_CITY_NAME_MBANZA_WEMBO, 22.8, DISTRICT_THEATER, 291.5, 361
260, LOC_CITY_NAME_KATANGO, 7.6, DISTRICT_THEATER, 124.4, 361
260, LOC_CITY_NAME_MULUMBI, 13.3, DISTRICT_THEATER, 283.6, 361
260, LOC_CITY_NAME_MBUJI_MAYI, 9.5, DISTRICT_THEATER, 103.0, 361
260, LOC_CITY_NAME_NKONDO, 1.0, DISTRICT_THEATER, 6.0, 361
260, LOC_CITY_NAME_BAKAVU, 5.0, DISTRICT_THEATER, 16.0, 361
260, LOC_CITY_NAME_URUK, 208.9, BUILDING_ARENA, 208.9, 100
260, LOC_CITY_NAME_UR, 168.2, UNIT_MODERN_ARMOR, 640.7, 1024
260, LOC_CITY_NAME_JIAODONG, 94.3, PROJECT_LAUNCH_MARS_HABITATION, 94.3, 1206
260, LOC_CITY_NAME_XIAN, 112.1, PROJECT_LAUNCH_MARS_REACTOR, 291.9, 1206
260, LOC_CITY_NAME_ADAB, 121.6, UNIT_JET_BOMBER, 356.4, 469
260, LOC_CITY_NAME_LAGASH, 70.3, BUILDING_BROADCAST_CENTER, 377.0, 388
260, LOC_CITY_NAME_SIPPAR, 54.7, UNIT_MODERN_ARMOR, 171.4, 455
260, LOC_CITY_NAME_NIPPUR, 101.3, UNIT_NUCLEAR_SUBMARINE, 491.7, 1024
260, LOC_CITY_NAME_ERIDU, 83.1, UNIT_NUCLEAR_SUBMARINE, 556.9, 1024
260, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_THEATER, 177.0, 361
260, LOC_CITY_NAME_LARSA, 75.0, UNIT_MODERN_ARMOR, 771.2, 1024
260, LOC_CITY_NAME_NIDAROS, 203.3, UNIT_MECHANIZED_INFANTRY, 203.3, 979
260, LOC_CITY_NAME_KRISTIANSAND, 50.4, PROJECT_BUILD_NUCLEAR_DEVICE, 260.4, 536
260, LOC_CITY_NAME_STAVANGER, 59.4, PROJECT_BUILD_NUCLEAR_DEVICE, 329.7, 536
260, LOC_CITY_NAME_KABUL, 106.6, UNIT_MECHANIZED_INFANTRY, 654.5, 979
260, LOC_CITY_NAME_SKEDSMO, 72.0, PROJECT_BUILD_NUCLEAR_DEVICE, 385.6, 536
260, LOC_CITY_NAME_SKIEN, 41.4, PROJECT_BUILD_NUCLEAR_DEVICE, 134.0, 536
260, LOC_CITY_NAME_OSLO, 61.2, PROJECT_BUILD_NUCLEAR_DEVICE, 333.4, 536
260, LOC_CITY_NAME_AVALDSNES, 80.6, UNIT_MECHANIZED_INFANTRY, 726.7, 979
260, LOC_CITY_NAME_GENEVA, 220.4, UNIT_MECHANIZED_INFANTRY, 670.2, 979
260, LOC_CITY_NAME_ALESUND, 48.6, PROJECT_BUILD_NUCLEAR_DEVICE, 282.0, 536
260, LOC_CITY_NAME_HAMAR, 16.6, UNIT_MECHANIZED_INFANTRY, 406.2, 435
260, LOC_CITY_NAME_LONDON, 88.8, UNIT_JET_BOMBER, 236.8, 0
260, LOC_CITY_NAME_SHEFFIELD, 286.1, UNIT_MODERN_ARMOR, 1159.6, 1024
260, LOC_CITY_NAME_BRISTOL, 79.5, BUILDING_AIRPORT, 168.7, 402
260, LOC_CITY_NAME_BIRMINGHAM, 136.0, PROJECT_LAUNCH_MARS_HABITATION, 522.8, 1206
260, LOC_CITY_NAME_PLYMOUTH, 129.9, UNIT_NUCLEAR_SUBMARINE, 129.9, 1024
260, LOC_CITY_NAME_LEEDS, 146.1, UNIT_NUCLEAR_SUBMARINE, 502.7, 1024
260, LOC_CITY_NAME_KANDY, 173.1, UNIT_NUCLEAR_SUBMARINE, 173.1, 1024
260, LOC_CITY_NAME_BRADFORD, 102.3, UNIT_NUCLEAR_SUBMARINE, 572.6, 1024
260, LOC_CITY_NAME_MANCHESTER, 126.6, UNIT_MODERN_ARMOR, 925.8, 1024
260, LOC_CITY_NAME_PRESTON, 104.4, UNIT_BUILDER, 104.4, 213
260, LOC_CITY_NAME_LIVERPOOL, 14.8, BUILDING_SHIPYARD, 85.5, 194
260, LOC_CITY_NAME_PARIS, 116.9, UNIT_NUCLEAR_SUBMARINE, 532.5, 1024
260, LOC_CITY_NAME_BORDEAUX, 101.8, UNIT_MODERN_ARMOR, 387.4, 1024
260, LOC_CITY_NAME_LA_ROCHELLE, 96.2, UNIT_NUCLEAR_SUBMARINE, 1084.2, 1024
260, LOC_CITY_NAME_ROUEN, 106.9, PROJECT_LAUNCH_EARTH_SATELLITE, 368.1, 603
260, LOC_CITY_NAME_NANTES, 49.9, DISTRICT_THEATER, 210.1, 361
260, LOC_CITY_NAME_RENNES, 77.7, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 168.5, 670
260, LOC_CITY_NAME_MARSEILLE, 50.8, UNIT_ARCHAEOLOGIST, 50.8, 268
260, LOC_CITY_NAME_MOHENJO_DARO, 116.4, BUILDING_ARMORY, 116.4, 130
260, LOC_CITY_NAME_TOULOUSE, 36.6, DISTRICT_ENCAMPMENT, 210.5, 361
260, LOC_CITY_NAME_RHEIMS, 105.6, UNIT_NUCLEAR_SUBMARINE, 863.5, 1024
260, LOC_CITY_NAME_RIO_DE_JANEIRO, 145.4, UNIT_MISSILE_CRUISER, 1163.5, 1024
260, LOC_CITY_NAME_FORTALEZA, 58.9, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 182.7, 670
260, LOC_CITY_NAME_BELEM, 104.5, UNIT_MECHANIZED_INFANTRY, 982.8, 979
260, LOC_CITY_NAME_YEREVAN, 96.3, UNIT_MECHANIZED_INFANTRY, 746.3, 979
260, LOC_CITY_NAME_SALVADOR, 53.3, UNIT_MISSILE_CRUISER, 332.1, 1024
260, LOC_CITY_NAME_MANAUS, 62.7, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 249.2, 670
260, LOC_CITY_NAME_GUARULHOS, 110.2, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 332.0, 670
260, LOC_CITY_NAME_PORTO_ALEGRE, 64.8, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 142.7, 670
260, LOC_CITY_NAME_SAO_LUIS, 60.8, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 158.2, 670
260, LOC_CITY_NAME_NATAL, 62.7, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 248.3, 670
260, LOC_CITY_NAME_MACEIO, 61.5, UNIT_MISSILE_CRUISER, 406.1, 1024
260, LOC_CITY_NAME_STOCKHOLM, 49.4, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 276.9, 670
260, LOC_CITY_NAME_GOIANIA, 51.3, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 199.9, 670
260, LOC_CITY_NAME_CAMPINAS, 26.6, PROJECT_BUILD_THERMONUCLEAR_DEVICE, 131.1, 670
260, LOC_CITY_NAME_CAIRO, 119.8, PROJECT_LAUNCH_MARS_REACTOR, 1010.0, 1206
260, LOC_CITY_NAME_BAGHDAD, 68.4, PROJECT_BUILD_NUCLEAR_DEVICE, 348.5, 536
260, LOC_CITY_NAME_HONG_KONG, 118.0, PROJECT_BUILD_NUCLEAR_DEVICE, 118.0, 536
260, LOC_CITY_NAME_MEDINA, 70.3, PROJECT_OPERATION_IVY, 452.0, 670
260, LOC_CITY_NAME_ADEN, 75.0, UNIT_NUCLEAR_SUBMARINE, 753.1, 1024
260, LOC_CITY_NAME_MECCA, 44.4, PROJECT_BUILD_NUCLEAR_DEVICE, 101.8, 536
260, LOC_CITY_NAME_JEDDAH, 61.5, UNIT_NUCLEAR_SUBMARINE, 410.5, 455
260, LOC_CITY_NAME_HATTIN, 63.4, UNIT_JET_FIGHTER, 431.6, 435
260, LOC_CITY_NAME_HOMS, 17.8, UNIT_ARCHAEOLOGIST, 228.1, 268
260, LOC_CITY_NAME_ZANZIBAR, 15.2, PROJECT_MANHATTAN_PROJECT, 324.8, 670
260, LOC_CITY_NAME_BUENOS_AIRES, 4.4, BUILDING_SEWER, 64.1, 134
260, LOC_CITY_NAME_NAN_MADOL, 13.1, PROJECT_MANHATTAN_PROJECT, 204.5, 670
260, LOC_CITY_NAME_PRESLAV, 5.6, BUILDING_BARRACKS, 52.1, 60
260, LOC_CITY_NAME_LA_VENTA, 9.6, BUILDING_SEAPORT, 25.7, 388
260, LOC_CITY_NAME_BANDAR_BRUNEI, 2.4, DISTRICT_NEIGHBORHOOD, 228.2, 273
260, LOC_CITY_NAME_VALLETTA, 2.2, BUILDING_SEWER, 37.4, 134
260, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_MECHANIZED_INFANTRY, 210.1, 435
260, LOC_CITY_NAME_VILNIUS, 14.0, PROJECT_MANHATTAN_PROJECT, 66.7, 670
260, LOC_CITY_NAME_HATTUSA, 2.2, BUILDING_SEWER, 100.4, 134
261, LOC_CITY_NAME_MBANZA_KONGO, 45.0, PROJECT_MANHATTAN_PROJECT, 579.5, 670
261, LOC_CITY_NAME_MBUMBI, 74.8, BUILDING_STOCK_EXCHANGE, 74.8, 261
261, LOC_CITY_NAME_SEOUL, 36.0, BUILDING_STADIUM, 379.8, 442
261, LOC_CITY_NAME_MBAMBA, 28.0, BUILDING_STADIUM, 417.8, 442
261, LOC_CITY_NAME_KWILA, 11.5, BUILDING_ZOO, 147.3, 298
261, LOC_CITY_NAME_MBWILA, 25.2, BUILDING_MARKET, 25.2, 80
261, LOC_CITY_NAME_MPINDA, 12.1, DISTRICT_THEATER, 175.6, 361
261, LOC_CITY_NAME_KWANGO, 28.6, DISTRICT_THEATER, 80.6, 361
261, LOC_CITY_NAME_MBANZA_NSUNDI, 56.7, BUILDING_BANK, 166.9, 194
261, LOC_CITY_NAME_KINCHASSA, 51.4, BUILDING_ZOO, 343.5, 298
261, LOC_CITY_NAME_MBANZA_MPANGU, 15.8, BUILDING_STOCK_EXCHANGE, 194.6, 261
261, LOC_CITY_NAME_SANGA, 30.0, BUILDING_ZOO, 203.1, 298
261, LOC_CITY_NAME_MBAMBA_LOVATA, 35.7, DISTRICT_ENTERTAINMENT_COMPLEX, 189.4, 361
261, LOC_CITY_NAME_MBANZA_WEMBO, 24.0, DISTRICT_THEATER, 315.5, 361
261, LOC_CITY_NAME_KATANGO, 8.4, DISTRICT_THEATER, 132.8, 361
261, LOC_CITY_NAME_MULUMBI, 14.0, DISTRICT_THEATER, 297.6, 361
261, LOC_CITY_NAME_MBUJI_MAYI, 10.0, DISTRICT_THEATER, 113.0, 361
261, LOC_CITY_NAME_NKONDO, 1.0, DISTRICT_THEATER, 7.0, 361
261, LOC_CITY_NAME_BAKAVU, 5.0, DISTRICT_THEATER, 21.0, 361
261, LOC_CITY_NAME_URUK, 255.1, BUILDING_ZOO, 255.1, 298
261, LOC_CITY_NAME_UR, 155.9, UNIT_MODERN_ARMOR, 796.6, 1024
261, LOC_CITY_NAME_JIAODONG, 74.0, PROJECT_LAUNCH_MARS_HABITATION, 168.3, 1206
261, LOC_CITY_NAME_XIAN, 109.1, PROJECT_LAUNCH_MARS_REACTOR, 401.0, 1206
261, LOC_CITY_NAME_ADAB, 118.4, UNIT_JET_BOMBER, 474.8, 469
261, LOC_CITY_NAME_LAGASH, 68.4, BUILDING_BROADCAST_CENTER, 445.5, 388
261, LOC_CITY_NAME_SIPPAR, 53.3, UNIT_MODERN_ARMOR, 224.6, 455
261, LOC_CITY_NAME_NIPPUR, 98.6, UNIT_NUCLEAR_SUBMARINE, 590.4, 1024
261, LOC_CITY_NAME_ERIDU, 80.9, UNIT_NUCLEAR_SUBMARINE, 637.8, 1024
261, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_THEATER, 197.9, 361
261, LOC_CITY_NAME_LARSA, 73.0, UNIT_MODERN_ARMOR, 844.2, 1024
261, LOC_CITY_NAME_NIDAROS, 167.3, UNIT_MECHANIZED_INFANTRY, 370.7, 979
261, LOC_CITY_NAME_KRISTIANSAND, 50.4, PROJECT_BUILD_NUCLEAR_DEVICE, 310.8, 536
261, LOC_CITY_NAME_STAVANGER, 59.4, PROJECT_BUILD_NUCLEAR_DEVICE, 389.1, 536
261, LOC_CITY_NAME_KABUL, 107.6, UNIT_MECHANIZED_INFANTRY, 762.1, 979
261, LOC_CITY_NAME_SKEDSMO, 72.0, PROJECT_BUILD_NUCLEAR_DEVICE, 457.6, 536
261, LOC_CITY_NAME_SKIEN, 41.4, PROJECT_BUILD_NUCLEAR_DEVICE, 175.4, 536
