Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21561372), Move To: 43 14
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21364766), Move To: 34 34
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (22151199), Move To: 39 20
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26411040), Move To: 41 17
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21299233), Move To: 45 16
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (26738729), Move To: 47 16
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25362480), Move To: 43 14
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21037107), Move To: 47 16
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26673205), Move To: 43 14
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25100343), Move To: 43 14
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26607678), Move To: 35 38
254, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21823552), Move To: 43 14
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27656264), Move To: 33 39
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27590743), Move To: 33 39
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27066457), Move To: 33 39
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (28311647), Move To: 33 39
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (29032552), Move To: 33 39
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (30015597), Move To: 39 19
254, 4, AIR: Rebase, , , UNIT_JET_BOMBER (30081134), Move To: 39 19
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (22872064), Move To: 45 16
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (20905988), Move To: 45 16
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (25231367), Move To: 44 20
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (18153495), Move To: 44 20
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (20054042), Move To: 38 34
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (21102628), Move To: 44 20
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (24641573), Move To: 41 17
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (25165866), Move To: 44 20
254, 4, Wander, , , UNIT_MODERN_ARMOR (25493550), Move To: 36 29
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (20512817), Move To: 37 27
254, 4, Wander, , , UNIT_MODERN_ARMOR (22216754), Move To: 41 19
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16515130), Move To: 35 30
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (23330875), Move To: 45 16
254, 4, Wander Back to City, , , UNIT_MODERN_ARMOR (28901439), Move To: 20 15
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (21758020), Move To: 41 22
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16646219), Move To: 38 34
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (17563725), Move To: 41 15
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (17498190), Move To: 39 39
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (25886802), Move To: 41 17
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (29687892), Move To: 34 34
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (26476630), Move To: 45 26
254, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (29622360), Move To: 34 33
254, 4, Wander, , , UNIT_MODERN_ARMOR (27131994), Move To: 36 31
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (27197531), Move To: 38 21
254, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (27918428), Move To: 34 34
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (28573789), Move To: 45 26
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (28246110), Move To: 45 26
254, 4, Wander, , , UNIT_MODERN_ARMOR (29556832), Move To: 42 16
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (28704868), Move To: 38 23
254, 4, Wander, , , UNIT_MODERN_ARMOR (28835942), Move To: 34 39
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (29098089), Move To: 36 41
254, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (29425771), Move To: 37 39
254, 4, Wander, , , UNIT_MACHINE_GUN (18939929), Move To: 51 50
254, 4, Wander, , , UNIT_ARTILLERY (17825852), Move To: 33 39
254, 4, Wander, , , UNIT_MODERN_ARMOR (27787340), Move To: 36 37
254, 4, Wander, , , UNIT_MISSILE_CRUISER (25952339), Move To: 7 35
254, 4, HL: End Turn, , , UNIT_BUILDER (28508258)
254, 5, Leader Formation, , , UNIT_GREAT_ADMIRAL (14090290), 53 24
254, 5, Leader Formation, , , UNIT_GREAT_GENERAL (11010114), 59 44
254, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35258403), Move To: 55 14
254, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35520556), Move To: 55 14
254, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35389488), Move To: 55 14
254, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35192923), Move To: 55 14
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (33751042), Move To: 59 44
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (34865155), Move To: 56 25
254, 5, Wander, , , UNIT_MISSILE_CRUISER (35454980), Move To: 47 44
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (36569102), Move To: 52 31
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (36503569), Move To: 55 20
254, 5, Wander, , , UNIT_HELICOPTER (37158934), Move To: 51 37
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (34799639), Move To: 52 31
254, 5, Wander, , , UNIT_ROCKET_ARTILLERY (31522846), Move To: 53 41
254, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (25296943), Move To: 57 41
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (39714868), Move To: 56 25
254, 5, Wander, , , UNIT_TANK (30933048), Move To: 53 20
254, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (26738745), Move To: 53 27
254, 5, Wander Back to City, , , UNIT_TANK (30867516), Move To: 55 20
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (33423424), Move To: 56 25
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (38535233), Move To: 54 23
254, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (30736451), Move To: 51 23
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (36044868), Move To: 55 34
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32964693), Move To: 48 42
254, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (24510552), Move To: 49 27
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (38862938), Move To: 45 42
254, 5, Wander, , , UNIT_TANK (33816670), Move To: 56 18
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (36765791), Move To: 54 16
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (38797408), Move To: 53 27
254, 5, Wander, , , UNIT_ROCKET_ARTILLERY (33095778), Move To: 59 44
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (35848291), Move To: 55 20
254, 5, Wander, , , UNIT_ROCKET_ARTILLERY (29491300), Move To: 57 42
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32505959), Move To: 52 16
254, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32702570), Move To: 56 25
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (32768107), Move To: 52 31
254, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (32833644), Move To: 52 31
254, 5, Wander, , , UNIT_TANK (31981587), Move To: 57 26
254, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (27852843), Move To: 55 27
254, 5, Wander, , , UNIT_MISSILE_CRUISER (36634673), Move To: 61 44
254, 5, Wander, , , UNIT_AT_CREW (21102671), Move To: 42 49
254, 5, Wander, , , UNIT_MACHINE_GUN (27918433), Move To: 64 44
254, 5, Wander, , , UNIT_MISSILE_CRUISER (35586157), Move To: 66 30
254, 5, HL: Move Missionary, , , UNIT_APOSTLE (36241414)
254, 5, HL: Move Missionary, , , UNIT_MISSIONARY (38207514)
254, 5, HL: Move Missionary, , , UNIT_MISSIONARY (37617691)
254, 5, HL: Move Missionary, , , UNIT_MISSIONARY (39780386)
254, 5, HL: Move Missionary, , , UNIT_MISSIONARY (38666294)
254, 5, HL: Move Missionary, , , UNIT_APOSTLE (36831310)
254, 5, HL: Build Improvement, , , UNIT_BUILDER, Move 48 30
254, 5, HL: Explore fallback, , , UNIT_NATURALIST (24313943), Move To: 41 25
254, 5, HL: End Turn, , , UNIT_NATURALIST (24313943)
254, 6, Leader Formation, , , UNIT_GREAT_ADMIRAL (11730966), 22 25
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (30998540), Move To: 30 31
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (30933032), Move To: 33 42
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28508202), Move To: 32 16
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (31326251), Move To: 30 31
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (31129649), Move To: 26 17
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (31719483), Move To: 30 31
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (25886780), Move To: 26 17
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28639295), Move To: 31 29
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29884487), Move To: 26 17
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29818953), Move To: 30 31
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28901454), Move To: 30 38
254, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29229147), Move To: 30 31
254, 6, AIR: Deploy, , , UNIT_JET_FIGHTER (30015516), Move To: 26 17
254, 6, AIR: Deploy, , , UNIT_JET_FIGHTER (30408755), Move To: 26 17
254, 6, Wander, , , UNIT_MISSILE_CRUISER (30081058), Move To: 24 24
254, 6, Wander, , , UNIT_MISSILE_CRUISER (30539822), Move To: 25 28
254, 6, Wander, , , UNIT_MISSILE_CRUISER (30474288), Move To: 24 24
254, 6, Wander, , , UNIT_MISSILE_CRUISER (32243766), Move To: 25 28
254, 6, Wander, , , UNIT_MISSILE_CRUISER (30801977), Move To: 24 24
254, 6, Wander, , , UNIT_MECHANIZED_INFANTRY (32768098), Move To: 22 22
254, 6, HL: Move Missionary, , , UNIT_APOSTLE (22872070)
254, 6, HL: Move Missionary, , , UNIT_MISSIONARY (26214408)
254, 6, HL: Move Missionary, , , UNIT_MISSIONARY (29687823)
254, 6, HL: Move Missionary, , , UNIT_MISSIONARY (28966962)
254, 6, HL: Move Missionary, , , UNIT_MISSIONARY (30736458)
254, 6, HL: Move Missionary, , , UNIT_MISSIONARY (24969301)
254, 6, HL: Build Improvement, , , UNIT_MILITARY_ENGINEER, Improvement IMPROVEMENT_MINE
254, 6, HL: End Turn, , , UNIT_BUILDER (29622328)
254, 6, HL: End Turn, , , UNIT_ARCHAEOLOGIST (31916126)
254, 7, AIR: Deploy, , , UNIT_JET_FIGHTER (29229170), Move To: 61 16
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (30539776), Move To: 64 13
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (28049439), Move To: 54 7
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (27787298), Move To: 57 8
254, 7, Wander, , , UNIT_MODERN_AT (31195177), Move To: 64 7
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (30474284), Move To: 64 13
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (27721789), Move To: 56 7
254, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (25755714), Move To: 53 11
254, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (24707139), Move To: 56 10
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (30867528), Move To: 64 13
254, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (23855178), Move To: 61 11
254, 7, Wander, , , UNIT_MISSILE_CRUISER (30081099), Move To: 70 3
254, 7, Wander, , , UNIT_MODERN_ARMOR (31129676), Move To: 60 9
254, 7, Wander, , , UNIT_MODERN_ARMOR (31064143), Move To: 63 12
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (30933078), Move To: 56 8
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (29687900), Move To: 55 10
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (29425772), Move To: 56 9
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (28573809), Move To: 55 7
254, 7, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (29294707), Move To: 61 11
254, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (30670964), Move To: 64 13
254, 7, Wander, , , UNIT_MODERN_ARMOR (31588470), Move To: 60 7
254, 7, Wander, , , UNIT_MODERN_ARMOR (32178297), Move To: 59 12
254, 7, Wander, , , UNIT_MACHINE_GUN (27983917), Move To: 62 13
254, 7, Wander, , , UNIT_ARTILLERY (24379450), Move To: 61 8
254, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (30802015), Move To: 70 8
254, 7, Wander, , , UNIT_ARTILLERY (23658595), Move To: 67 16
254, 7, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_APOSTLE (10158114), UNIT_APOSTLE (31981619), Expected Damage: 0, Move 64 10 Attack -9999 -9999
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (24182801)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (29163541)
254, 7, HL: Move Missionary, , , UNIT_APOSTLE (28311581)
254, 7, HL: Move Missionary, , , UNIT_APOSTLE (31981619)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (28901439)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (25690180)
254, 7, HL: Move Missionary, , , UNIT_APOSTLE (30605381)
254, 7, HL: Move Missionary, , , UNIT_APOSTLE (27852881)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (30998613)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (29622378)
254, 7, HL: Move Missionary, , , UNIT_MISSIONARY (32112760)
254, 7, HL: Explore fallback, , , UNIT_RANGER (24248352), Move To: 21 42
254, 7, HL: End Turn, , , UNIT_BUILDER (21495816)
254, 7, HL: End Turn, , , UNIT_RANGER (24248352)
254, 7, HL: End Turn, , , UNIT_SETTLER (12451902)
254, 7, HL: End Turn, , , UNIT_MILITARY_ENGINEER (15335502)
254, 7, HL: End Turn, , , UNIT_BUILDER (21758032)
254, 7, HL: End Turn, , , UNIT_BUILDER (20971627)
254, 9, Wander, , , UNIT_MACHINE_GUN (1769473), Move To: 43 48
254, 9, Wander, , , UNIT_MECHANIZED_INFANTRY (1572866), Move To: 39 45
254, 9, Wander, , , UNIT_ARTILLERY (1835011), Move To: 43 45
254, 9, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507334), Move To: 40 46
254, 9, Wander, , , UNIT_MACHINE_GUN (1900551), Move To: 38 43
254, 9, HL: End Turn, , , UNIT_BUILDER (1703936)
254, 10, Wander, , , UNIT_MECHANIZED_INFANTRY (1507334), Move To: 57 46
254, 10, Wander, , , UNIT_CROSSBOWMAN (917511), Move To: 57 50
254, 10, Wander, , , UNIT_AT_CREW (1376264), Move To: 55 46
254, 14, Wander, , , UNIT_MECHANIZED_INFANTRY (2818057), Move To: 28 36
254, 15, Wander Back to City, , , UNIT_SLINGER (655362), Move To: 51 10
254, 15, Wander Back to City, , , UNIT_WARRIOR (327683), Move To: 51 10
254, 15, HL: End Turn, , , UNIT_BUILDER (1114112)
254, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1835012), Move To: 45 38
254, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1966087), Move To: 46 34
254, 20, Wander, , , UNIT_MECHANIZED_INFANTRY (1769472), Move To: 70 10
254, 20, Wander, , , UNIT_TANK (1703942), Move To: 71 12
254, 20, Wander, , , UNIT_MACHINE_GUN (1835015), Move To: 69 11
254, 20, HL: End Turn, , , UNIT_SETTLER (589826)
254, 20, HL: End Turn, , , UNIT_BUILDER (1966083)
254, 21, Wander Back to City, , , UNIT_WARRIOR (262144), Move To: 72 9
254, 21, Wander Back to City, , , UNIT_CATAPULT (655362), Move To: 72 9
254, 21, Wander, , , UNIT_MACHINE_GUN (1638405), Move To: 71 9
254, 21, Wander, , , UNIT_ARTILLERY (1572871), Move To: 72 9
254, 21, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507336), Move To: 76 12
254, 21, HL: End Turn, , , UNIT_BUILDER (851971)
254, 22, Wander, , , UNIT_AT_CREW (1376256), Move To: 69 43
254, 22, Wander, , , UNIT_MACHINE_GUN (1572865), Move To: 68 45
254, 22, Wander, , , UNIT_ARTILLERY (1638404), Move To: 68 44
254, 22, Wander, , , UNIT_MECHANIZED_INFANTRY (1441798), Move To: 70 44
254, 22, Wander, , , UNIT_MACHINE_GUN (1507335), Move To: 69 45
254, 24, Wander, , , UNIT_BATTLESHIP (1835009), Move To: 62 27
254, 24, Wander, , , UNIT_MECHANIZED_INFANTRY (2228226), Move To: 62 27
254, 24, Wander, , , UNIT_BATTLESHIP (1900547), Move To: 61 30
254, 24, Wander, , , UNIT_NUCLEAR_SUBMARINE (2031624), Move To: 61 23
254, 24, HL: End Turn, , , UNIT_BUILDER (2293760)
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (15990795), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22937612), Move To: 33 12
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18219023), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14221329), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14614558), Move To: 48 13
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (22282279), Move To: 43 10
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22675497), Move To: 39 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18546732), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14549038), Move To: 48 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20578351), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14352432), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14417969), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14483506), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18874420), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (19791927), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (21561400), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20185148), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20774974), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20840511), Move To: 46 12
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (24182851), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (23527494), Move To: 33 6
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (23461959), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (23199816), Move To: 37 14
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (23593035), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (24445007), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (24379474), Move To: 33 6
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (24641619), Move To: 36 15
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (24707156), Move To: 42 13
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (25296981), Move To: 44 9
255, 1, AIR: Rebase, , , UNIT_JET_BOMBER (24969303), Move To: 44 9
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14155794), Move To: 48 13
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14745621), Move To: 48 13
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14286872), Move To: 48 13
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14680090), Move To: 48 13
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (21233729), Move To: 33 6
255, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (21299266), Move To: 33 6
255, 1, Wander Back to City, , , UNIT_MISSILE_CRUISER (17235968), Move To: 31 8
255, 1, Wander, , , UNIT_MODERN_ARMOR (16580621), Move To: 34 8
255, 1, Wander, , , UNIT_MODERN_ARMOR (19857461), Move To: 36 17
255, 1, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (22741046), Move To: 43 10
255, 1, Wander, , , UNIT_NUCLEAR_SUBMARINE (19398713), Move To: 47 7
255, 1, Wander, , , UNIT_MODERN_ARMOR (19660859), Move To: 37 10
255, 1, Wander, , , UNIT_MODERN_ARMOR (24510525), Move To: 37 16
255, 1, Wander, , , UNIT_MODERN_ARMOR (23658572), Move To: 34 6
255, 1, Wander, , , UNIT_MODERN_ARMOR (24248400), Move To: 41 9
255, 1, Wander, , , UNIT_MODERN_ARMOR (24313937), Move To: 38 12
255, 1, Wander, , , UNIT_ROCKET_ARTILLERY (21954629), Move To: 48 14
255, 1, HL: End Turn, , , UNIT_BUILDER (21626907)
255, 2, Heal, , , UNIT_JET_BOMBER (18808883), 
255, 2, Heal, , , UNIT_JET_BOMBER (17301570), 
255, 2, Heal, , , UNIT_JET_BOMBER (18939973), 
255, 2, Heal, , , UNIT_JET_BOMBER (19660871), 
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (19464208), Move To: 27 5
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (21692453), Move To: 21 14
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18808883), Move To: 29 9
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (21102650), Move To: 28 5
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17236033), Move To: 29 9
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17301570), Move To: 21 14
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (20054088), Move To: 27 5
255, 2, AIR: Rebase, , , UNIT_JET_BOMBER (20316235), Move To: 21 14
255, 2, AIR: Rebase, , , UNIT_JET_FIGHTER (21299281), Move To: 29 9
255, 2, AIR: Rebase, , , UNIT_JET_FIGHTER (21430355), Move To: 27 5
255, 2, AIR: Rebase, , , UNIT_JET_FIGHTER (21626966), Move To: 29 9
255, 2, AIR: Deploy, , , UNIT_JET_FIGHTER (21364818), Move To: 27 5
255, 2, AIR: Deploy, , , UNIT_JET_FIGHTER (21495892), Move To: 29 9
255, 2, AIR: Deploy, , , UNIT_JET_FIGHTER (21561429), Move To: 29 9
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (13697038)
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (20578327)
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (13041699)
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (9895972)
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (21233720)
255, 2, HL: Move Missionary, , , UNIT_MISSIONARY (20840527)
255, 2, HL: End Turn, , , UNIT_MILITARY_ENGINEER (12058649)
255, 4, Leader Formation, , , UNIT_GREAT_GENERAL (12910665), 39 32
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25821186), Move To: 33 39
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21626902), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21561372), Move To: 47 16
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21364766), Move To: 33 39
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (22151199), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26411040), Move To: 34 34
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21299233), Move To: 41 17
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (26738729), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25362480), Move To: 45 16
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21037107), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26673205), Move To: 33 39
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25100343), Move To: 47 16
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26607678), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21823552), Move To: 47 16
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27656264), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27590743), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27066457), Move To: 43 14
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (28311647), Move To: 47 16
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (30015597), Move To: 35 38
255, 4, AIR: Rebase, , , UNIT_JET_BOMBER (30081134), Move To: 33 39
255, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (22872064), Move To: 45 16
255, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (20905988), Move To: 45 16
255, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (25231367), Move To: 40 23
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (18153495), Move To: 44 16
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (20054042), Move To: 37 29
255, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (21102628), Move To: 44 20
255, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (24641573), Move To: 41 17
255, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (25165866), Move To: 44 20
255, 4, Wander, , , UNIT_MODERN_ARMOR (25493550), Move To: 38 29
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (20512817), Move To: 35 32
255, 4, Wander, , , UNIT_MODERN_ARMOR (22216754), Move To: 42 21
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16515130), Move To: 36 26
255, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (23330875), Move To: 45 16
255, 4, Wander Back to City, , , UNIT_MODERN_ARMOR (28901439), Move To: 20 15
255, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (21758020), Move To: 40 22
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16646219), Move To: 39 35
255, 4, Wander Back to City, , , UNIT_MODERN_ARMOR (27787340), Move To: 39 20
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (17563725), Move To: 42 20
255, 4, Wander Back to City, , , UNIT_MECHANIZED_INFANTRY (17498190), Move To: 35 28
255, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (25886802), Move To: 41 17
255, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (26476630), Move To: 45 26
255, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (29622360), Move To: 34 35
